0.11662E-02 0.53453E-05 0.00000E+01 53510 0 0 3204 0.27500E+07 0.00000E+01 0.11662E-02 0.00000E+01 0.00000E+01 0
1 0.0012127 4.0142e-05 1.9767 0.034201 0.0012127
2 0.0011617 1.6014e-05 1.1642 0.01131 0.0011617
3 0.0011735 8.8014e-06 0.89574 0.028331 0.0011735
4 0.0011632 3.9972e-05 2.052 0.050958 0.0011632
5 0.0011399 1.5678e-05 1.1616 0.014578 0.0011399
6 0.0011656 8.5909e-06 0.88026 0.024491 0.0011656
<lo_statistics>
<cumulated_time> 18.935518000000002 </cumulated_time>
</lo_statistics>
